width,phase_mean,phase_std,mag_mean
0.38,-1.483915093766117,1.0407853428958168e-07,0.8344543172285696
0.38,-1.4839150937661303,1.0407853426031554e-07,0.834454317228572
0.381,-1.4924009890080894,1.072803815944904e-07,0.8328622447851685
0.382,-1.5007768784776307,1.1080163541511837e-07,0.8312997417787701
0.383,-1.5090516258935698,1.1460377334860559e-07,0.8297676093746043
0.384,-1.5172201533032184,1.1871291369915665e-07,0.8282686917144491
0.385,-1.5252995806488252,1.2313893232672342e-07,0.8268014125494044
0.386,-1.533278806424858,1.2787484873194995e-07,0.8253692776805348
0.387,-1.5411601518018623,1.3295044605898408e-07,0.8239739443305709
0.388,-1.548953977984009,1.3833236698721568e-07,0.8226145488982574
0.389,-1.556655400813737,1.4405187577744815e-07,0.821293849313128
0.39,-1.564275872371164,1.500810961206196e-07,0.8200114399423881
0.391,-1.5718078346493933,1.564694873978474e-07,0.8187698882982951
0.392,-1.5792586228732177,1.6317450775848986e-07,0.8175701138395385
0.393,-1.5866321913340482,1.7022241708569592e-07,0.8164116447005149
0.394,-1.5939256690938188,1.7763495453158793e-07,0.8152973693154562
0.395,-1.6011489737034876,1.8539045001912175e-07,0.8142261984129264
0.396,-1.6083039649856583,1.9349195890898846e-07,0.8132001350048972
0.397,-1.6153941605910591,2.0197857203095685e-07,0.8122193306599923
0.398,-1.6224222206614787,2.108358009859259e-07,0.811283896576288
0.399,-1.629390029431587,2.2008602322126023e-07,0.8103961112892487
0.4,-1.6363036431112872,2.2972607305289716e-07,0.8095531860593318
0.401,-1.6431602497199103,2.397752952783846e-07,0.8087592664129278
0.402,-1.64997019044627,2.502226061140875e-07,0.8080112416411782
0.403,-1.6567283089762783,2.610803933849332e-07,0.807311932694596
0.404,-1.6634387501120054,2.7232060263817787e-07,0.8066601167770331
0.405,-1.670105675314616,2.839882971233257e-07,0.8060560948336317
0.406,-1.6767314090175314,2.9602841063538116e-07,0.8054991288402115
0.407,-1.683311179042456,3.0849954603078826e-07,0.804991931721601
0.408,-1.6898534537776166,3.213463686141725e-07,0.8045321474999528
0.409,-1.696355114747559,3.346033583824035e-07,0.8041216519740901
0.41,-1.7028231817387371,3.482484122281362e-07,0.8037592522531609
0.411,-1.7092573215422653,3.623169605026286e-07,0.8034458522172571
0.412,-1.7156600749151096,3.76793983504308e-07,0.8031816387777351
0.413,-1.7220355887052468,3.917079291224653e-07,0.8029662310627335
0.414,-1.7283873692553129,4.070599614773857e-07,0.8028007501814298
0.415,-1.7347193776351342,4.228580072083034e-07,0.8026840488012568
0.416,-1.7410297205031073,4.391406829876336e-07,0.8026182336731792
0.417,-1.747329053057588,4.5593371716612753e-07,0.8026013301658507
0.418,-1.7536192337930545,4.73241103000786e-07,0.8026337287304675
0.419,-1.7598980994801037,4.910947734021705e-07,0.8027170315299157
0.42,-1.7661746340993378,5.095092935084593e-07,0.8028486125917516
0.421,-1.7724469634843953,5.285002681430154e-07,0.8030304299622666
0.422,-1.7787231332046212,5.480961260555251e-07,0.8032605350186726
0.423,-1.7850003760926823,5.68275713923172e-07,0.8035397120312266
0.424,-1.7912825551436242,5.890564462123116e-07,0.803867134139217
0.425,-1.7975770607835664,6.104218113277874e-07,0.8042414170570461
0.426,-1.8038817309186976,6.324066754814636e-07,0.8046631940179019
0.427,-1.8101953032014435,6.549896148724622e-07,0.8051323815831971
0.428,-1.8165289661356006,6.781640836842559e-07,0.8056479352564142
0.429,-1.8228811440192667,7.019462002148271e-07,0.8062097000553303
0.43,-1.829256970652338,7.263266017280011e-07,0.8068175410314231
0.431,-1.8356601720649708,7.513298788588126e-07,0.8074714848219924
0.432,-1.8420975505404906,7.769356518353234e-07,0.8081704049462127
0.433,-1.8485695907763373,8.032199903896895e-07,0.808915486171622
0.434,-1.8550826531103082,8.301506450357266e-07,0.8097060899061751
0.435,-1.861641366272536,8.577801231074338e-07,0.8105422513427463
0.436,-1.8682522216698956,8.860887186968585e-07,0.8114230415715786
0.437,-1.87491626597938,9.1522281525118e-07,0.8123501075131023
0.438,-1.8816433172440037,9.450556931982456e-07,0.8133203119579627
0.439,-1.8884290993238713,9.757261650605175e-07,0.8143361432272018
0.44,-1.8952838005533514,1.0072001293631457e-06,0.8153943781383631
0.441,-1.9022075778755374,1.0394933719891102e-06,0.8164957582168408
0.442,-1.909201610912884,1.0726630703812345e-06,0.8176385316021597
0.443,-1.9162684843453155,1.1066405961926862e-06,0.8188228287212087
0.444,-1.9234099374636147,1.1414179394542228e-06,0.820046078136433
0.445,-1.9306293770166543,1.1769840134083476e-06,0.8213067886746601
0.446,-1.9379253641317769,1.213343645135404e-06,0.8226047465249186
0.447,-1.945300247415847,1.2504486601894148e-06,0.8239383376492426
0.448,-1.9527583903323853,1.2882652639217454e-06,0.8253059754803053
0.449,-1.9602975924921267,1.3267956962002113e-06,0.826706301666008
0.45,-1.9679203900507334,1.3660287150352764e-06,0.828138538206714
0.451,-1.975631359994592,1.4059726838252664e-06,0.8296012447635402
0.452,-1.9834326212685962,1.4466375115530497e-06,0.8310927229163614
0.453,-1.9913264322933875,1.4880741063473702e-06,0.8326128492526884
0.454,-1.9993142258665109,1.5302550599562027e-06,0.8341590297835437
0.455,-2.0074014764448154,1.5732209053704132e-06,0.8357303735126629
0.456,-2.015589866318147,1.6170312040953213e-06,0.8373259249384906
0.457,-2.023885063780346,1.6617735440405118e-06,0.8389434779550621
0.458,-2.0322847232787695,1.7074268391596227e-06,0.8405813192012941
0.459,-2.040790081223979,1.754014729349727e-06,0.842236709350998
0.46,-2.0494119294035316,1.8015832293413006e-06,0.8439076192454321
0.461,-2.0581409227415217,1.8501014607297224e-06,0.8455916638354569
0.462,-2.0669837531385324,1.899664887945176e-06,0.8472869845108475
0.462,-2.0669837531385373,1.8996648877094343e-06,0.8472869845108486
0.463,-2.0759364305022605,1.9501449198217204e-06,0.8489898270428895
0.464,-2.085001654053296,2.001524575646131e-06,0.8506975919558007
0.465,-2.0941783267509875,2.053805982513685e-06,0.8524073434554632
0.466,-2.1034705248728782,2.1069605011273866e-06,0.8541162966016882
0.467,-2.1128716532939946,2.1608999236256488e-06,0.8558210235690227
0.468,-2.1223840940070984,2.215615732009095e-06,0.8575200621854383
0.469,-2.1320098841274073,2.271098640619442e-06,0.8592093639017397
0.47,-2.1417509652979296,2.327338662539603e-06,0.8608861604093008
0.471,-2.1516039986445388,2.384353823882817e-06,0.8625482694091152
0.472,-2.161578469763815,2.442174159814645e-06,0.8641925924097391
0.473,-2.1716689646255354,2.500916196126031e-06,0.8658162749200731
0.474,-2.181876462553899,2.560548621266665e-06,0.8674160708647708
0.475,-2.1922110721667014,2.6211413074732684e-06,0.8689894367313482
0.476,-2.2026664178794513,2.682882854698118e-06,0.8705327752116584
0.477,-2.213247056020562,2.7458980969132397e-06,0.8720435369504422
0.478,-2.223955537767789,2.8100676490808597e-06,0.8735174240861305
0.479,-2.234787191763046,2.8755604772378936e-06,0.8749508993836996
0.48,-2.245748686648175,2.942457678326992e-06,0.876340591050588
0.481,-2.25683717976701,3.0106779101581495e-06,0.8776828567459175
0.482,-2.2680503432207595,3.0803608093080716e-06,0.8789736167758702
0.483,-2.2793902675859217,3.1513526765951934e-06,0.8802090436451934
0.484,-2.2908528282772034,3.2236767421232148e-06,0.881385631945559
0.485,-2.302447332578733,3.2971855254570737e-06,0.8824987728212872
0.486,-2.3141656677524813,3.371850608642911e-06,0.8835456253158629
0.487,-2.3260077689164564,3.4476309056336184e-06,0.8845215271825734
0.488,-2.337976387552657,3.524407478489642e-06,0.8854236090910212
0.489,-2.3500755385587326,3.60224431326561e-06,0.8862474248286978
0.49,-2.3623012822826865,3.681016064878391e-06,0.8869897045668642
0.491,-2.3746587703226663,3.7608151102303053e-06,0.8876462294387419
0.492,-2.3871435581557146,3.841485158315881e-06,0.8882136288938874
0.493,-2.399760088059405,3.92341133133402e-06,0.8886875841318902
0.494,-2.412505520829847,4.006507836481609e-06,0.8890641540451413
0.495,-2.4253871287740063,4.090578998156603e-06,0.8893392892690228
0.496,-2.4383935788658437,4.176045220013653e-06,0.8895091344916738
0.497,-2.4515274613220748,4.262840922146718e-06,0.8895699087730915
0.498,-2.4647856698669877,4.3510732897658335e-06,0.8895172688850339
0.499,-2.478154471985407,4.440591739115276e-06,0.8893480764548352
0.5,-2.4916450122273726,4.531698358576958e-06,0.8890579507213848
0.501,-2.505236893356097,4.624081067039853e-06,0.8886446901704297
0.502,-2.5189288247111628,4.717878223290768e-06,0.8881050415049211
0.503,-2.532716239771332,4.812744022100513e-06,0.8874363533008595
0.504,-2.5465793860747494,4.90874635542074e-06,0.8866374673994208
0.505,-2.5605237246654187,5.00546835661465e-06,0.8857059964712772
0.506,-2.5745361182927042,5.103062035206447e-06,0.8846406295222414
0.507,-2.588609607284356,5.201358997926677e-06,0.8834411152065818
0.508,-2.602738091018266,5.300275618746453e-06,0.8821065506687241
0.509,-2.6169145429476126,5.399759225704888e-06,0.8806364855456864
0.51,-2.631132667706223,5.49983950205915e-06,0.8790317403040647
0.511,-2.6453822481353337,5.600496106477029e-06,0.8772929196786717
0.512,-2.6596676711708263,5.7019818175097175e-06,0.8754192880958742
0.513,-2.6739767714577516,5.804697508027952e-06,0.8734124009363465
0.514,-2.6882985337512433,5.908506172485891e-06,0.8712746604410276
0.515,-2.7026371348908707,6.0134168345766e-06,0.8690058978533968
0.516,-2.7169744717897006,6.119984961067265e-06,0.866609886546674
0.517,-2.73131308116333,6.228305604866409e-06,0.8640879308277692
0.518,-2.74563306202701,6.3386377619655505e-06,0.8614437551797565
0.519,-2.75993406012359,6.45088768771633e-06,0.8586807595021893
0.52,-2.7742086457034283,6.565025583609037e-06,0.8558019143685324
0.521,-2.7884406052844075,6.681124992285313e-06,0.8528131312225167
0.522,-2.8026225207404365,6.7993596041373736e-06,0.84971879352552
0.523,-2.816750244192895,6.919158466929321e-06,0.8465237932361076
0.524,-2.8308105357983124,7.0404209364661435e-06,0.8432344012926428
0.525,-2.8448013736041,7.163378551860015e-06,0.8398555755185505
0.526,-2.8587191040708704,7.287453624849101e-06,0.8363918985912405
0.527,-2.87254993017299,7.412787866239312e-06,0.8328517748217947
0.528,-2.88630043987498,7.539628414636952e-06,0.8292382689544742
0.529,-2.899960400264682,7.667489387672623e-06,0.8255578417352019
0.53,-2.9135336275826207,7.796876983787463e-06,0.8218152335972
0.531,-2.927008452038434,7.927753897866771e-06,0.8180174884759498
0.532,-2.9404061525653797,8.060674970266391e-06,0.8141652462493355
0.533,-2.9537062288411473,8.196094479731898e-06,0.8102658537440175
0.534,-2.9669178351644168,8.333925664795006e-06,0.8063250781310368
0.535,-2.9800417819517757,8.47429589471947e-06,0.8023435796191571
0.536,-2.9930718480575336,8.618212113452909e-06,0.7983291564737872
0.537,-3.00601358713019,8.765382803940397e-06,0.7942848557073253
0.538,-3.018860407718185,8.916580617111628e-06,0.790216925809698
0.539,-3.031614656517209,9.07132567057782e-06,0.7861277597216288
0.54,-3.044281509031007,9.229707265632161e-06,0.7820218249878655
0.541,-3.0568478900937555,9.391682726585005e-06,0.777905712340712
0.542,-3.069314808944078,9.557166628768131e-06,0.7737859712737732
0.543,-3.081685631689257,9.725778136118272e-06,0.7696644433619173
0.544,-3.0939515592644717,9.896824192465966e-06,0.7655486703660905
0.544,-3.0939515592644775,9.896824192465032e-06,0.7655486703660903
0.545,-3.1061206022272403,1.0070880494308908e-05,0.7614398898962568
0.546,-3.118189546342026,1.0246874108645986e-05,0.7573459473217359
0.547,-3.130157118904727,1.0425422548408912e-05,0.7532700598531289
0.548,3.1411608097796697,1.0606410452099681e-05,0.7492168102290832
0.549,3.129396236615449,1.078926894539818e-05,0.7451912511151269
0.55,3.1177270170376232,1.0974780727925453e-05,0.7411950226448598
0.551,3.1061592573615115,1.1162976836961484e-05,0.7372355991888002
0.552,3.094683607750549,1.1354366522952093e-05,0.7333130373435413
0.553,3.0833034951795875,1.1550168846597204e-05,0.7294318784083806
0.554,3.072024626995115,1.1749411661603547e-05,0.7255992831502781
0.555,3.0608311300330664,1.1953192136972631e-05,0.7218110713187557
0.556,3.0497403706296793,1.2161708994290797e-05,0.7180790511884424
0.557,3.0387424224250896,1.2376445125275987e-05,0.714402219001491
0.558,3.027845983541988,1.2595748986773646e-05,0.7107877315534911
0.559,3.0170428073122424,1.2820805518557243e-05,0.7072348975892855
0.56,3.0063349910307435,1.3051163391186598e-05,0.7037476532174192
0.561,2.9957266964734446,1.3286998058904702e-05,0.7003315197279811
0.562,2.985217863752917,1.3527758378144342e-05,0.6969908647038281
0.563,2.9748048298494143,1.3772968086793163e-05,0.6937252303656035
0.564,2.9644894032904556,1.4022477689057153e-05,0.6905405343111666
0.565,2.95426954404783,1.4276652865220058e-05,0.6874373044794527
0.566,2.9441416810463052,1.4534235051875435e-05,0.6844196000409711
0.567,2.9341019953556184,1.4796111270519742e-05,0.6814877620340684
0.568,2.9241514911195345,1.506256461648054e-05,0.6786461357071236
0.569,2.914285320587015,1.5333339359096837e-05,0.6758951929679521
0.57,2.9044980900525963,1.5609102559270933e-05,0.6732361298806644
0.571,2.8947922364194674,1.5891209253323664e-05,0.670673181742578
0.572,2.8851550205336434,1.6180224714225632e-05,0.6682033510608396
0.573,2.875595658225406,1.6475924721321482e-05,0.6658322142385915
0.574,2.866104763195262,1.677967921585279e-05,0.6635599607470896
0.575,2.8566786101310138,1.709186135465708e-05,0.6613843957837272
0.576,2.847321577006756,1.7413772023307222e-05,0.6593115256103801
0.577,2.838025748745407,1.77454430665466e-05,0.6573393064877051
0.578,2.828797690992729,1.808737226622155e-05,0.655471390055247
0.579,2.819630586401009,1.843888244187707e-05,0.6537065388453368
0.58,2.8105222091034214,1.8799850369117513e-05,0.6520450399802385
0.581,2.8014700844967404,1.917046753382736e-05,0.6504886075293065
0.582,2.792478463593079,1.955103303764913e-05,0.6490403286335337
0.583,2.7835372249777963,1.9941106458235068e-05,0.647697831294452
0.584,2.7746449743333814,2.0339085232473246e-05,0.6464632668760566
0.585,2.7657968999946956,2.074523866085278e-05,0.6453363089506915
0.586,2.7569912818488125,2.1159902913985433e-05,0.6443188760964514
0.587,2.7482111939226987,2.1583143714698782e-05,0.6434088557767962
0.588,2.73946227824497,2.201546749435473e-05,0.642609772817687
0.589,2.7307329541096266,2.2456494621306664e-05,0.6419208168089425
0.59,2.7220154507594696,2.2908018803486225e-05,0.641340421985489
0.591,2.7133114228882143,2.336963057330796e-05,0.6408734284378484
0.592,2.704601302491266,2.384468086783933e-05,0.6405156690150134
0.593,2.6958921924893526,2.432963976343056e-05,0.6402698727499512
0.594,2.6871701711684097,2.4828274746067402e-05,0.6401359765165482
0.595,2.6784314204168886,2.5341013265783383e-05,0.6401111186090458
0.596,2.669677061318769,2.5867979147906992e-05,0.6401989611672927
0.597,2.6609009291185113,2.6409579094292566e-05,0.6403992938081727
0.598,2.6520989514495255,2.6966818776398074e-05,0.640711141640314
0.599,2.643269749320392,2.75379629161542e-05,0.641134496611232
0.6,2.634405585679578,2.8123290993866185e-05,0.6416666368105848
0.601,2.6255060457500177,2.8723131764582775e-05,0.6423096915227732
0.602,2.6165747938584807,2.9336911509098914e-05,0.6430650172992332
0.603,2.6076010065961803,2.9962956884600997e-05,0.6439310524586854
0.604,2.5985852653807435,3.060152438460558e-05,0.6449069411822934
0.605,2.5895188656039703,3.125237147110637e-05,0.6459926556820706
0.606,2.5804039268285663,3.191447676680799e-05,0.6471896164860517
0.607,2.5712263407555507,3.2589698830961885e-05,0.6484935343493432
0.608,2.5619914742559082,3.327673331275081e-05,0.6499100842380457
0.609,2.552693547944857,3.397677782535115e-05,0.6514353027468042
0.61,2.543325499193374,3.4690413191354085e-05,0.6530703817337118
0.611,2.5338871232419726,3.541925826317454e-05,0.6548156016273704
0.612,2.5243668495153084,3.616520987503619e-05,0.6566695081169864
0.613,2.5147695030068027,3.692863377876854e-05,0.6586310076961016
0.614,2.505093243722299,3.770869584760561e-05,0.660700285345101
0.615,2.4953284703794965,3.8508480699581585e-05,0.6628741703352639
0.616,2.4854793843848997,3.932733711596572e-05,0.6651536650608199
0.617,2.4755436060717044,4.016744415581034e-05,0.6675366404550102
0.618,2.4655204826525003,4.1025720176031814e-05,0.6700224395363815
0.619,2.455410384884282,4.190459228107361e-05,0.6726085831234487
0.62,2.4452053955219317,4.280226221316295e-05,0.6752907834443675
0.621,2.434908579396546,4.371719032948643e-05,0.6780700484443037
0.622,2.42452051603289,4.464871887794808e-05,0.6809440154640638
0.623,2.4140368494774322,4.5599666080849874e-05,0.6839116223805692
0.624,2.403457617358194,4.6567304098063486e-05,0.6869697613995932
0.625,2.392774141604042,4.754958776371891e-05,0.6901164020045111
0.626,2.3819892718426234,4.854919231751833e-05,0.69334992117825
0.627,2.371094085215492,4.956809302988681e-05,0.6966672072683198
0.627,2.3710940852154985,4.9568093029827925e-05,0.6966672072683172
0.628,2.3600921336147556,5.06030358463018e-05,0.7000684301150663
0.629,2.34898014178605,5.165833819528188e-05,0.7035501601897753
0.63,2.3377480745946086,5.2735389239219675e-05,0.7071089760892197
0.631,2.3264051118182443,5.383599099734649e-05,0.7107434544294878
0.632,2.314939219113338,5.496331173334903e-05,0.7144492923405623
0.633,2.303356335755284,5.611744799268191e-05,0.7182251009217879
0.634,2.2916574418318443,5.72999403810748e-05,0.722063931919234
0.635,2.2798340808004047,5.851184184437038e-05,0.7259632073817549
0.636,2.267893594738076,5.9755068381855184e-05,0.7299187135309276
0.637,2.255837559916319,6.10320747604666e-05,0.7339267585808213
0.638,2.2436621738620857,6.233910907418027e-05,0.7379828148893177
0.639,2.231375233646235,6.367568870708565e-05,0.742082622628079
0.64,2.2189611355222487,6.504393604340534e-05,0.7462190322249466
0.641,2.2064334602022093,6.644149263311995e-05,0.7503907588207221
0.642,2.1937852432866207,6.786887657908128e-05,0.7545922354837895
0.643,2.1810174008274656,6.932178870264602e-05,0.7588216392459501
0.644,2.1681248627033236,7.080240656570815e-05,0.7630734538723336
0.645,2.155103583198691,7.23098538232143e-05,0.7673435224719346
0.646,2.141950799994433,7.38473661736833e-05,0.7716269924290137
0.647,2.1286602365549383,7.541103249753227e-05,0.7759221457504897
0.648,2.115234416227707,7.700468518799103e-05,0.7802235175234613
0.649,2.101666364434991,7.863114130059134e-05,0.7845263790999946
0.65,2.087952229679998,8.029037131947112e-05,0.7888259009809813
0.651,2.074098853760995,8.198613418357191e-05,0.7931158191596439
0.652,2.0600948939063186,8.37205420617145e-05,0.7973924525772571
0.653,2.04595215090375,8.54957394413861e-05,0.8016471121338301
0.654,2.0316709869753824,8.731134960353101e-05,0.8058729861071043
0.655,2.017243605106269,8.91680481055918e-05,0.8100631867176115
0.656,2.002691857059327,9.106745937265259e-05,0.814210251106119
0.657,1.9880128934929258,9.301014958312181e-05,0.8183067022091687
0.658,1.9732122405694927,9.499070395094414e-05,0.8223455098269421
0.659,1.958302659834434,9.700824414024897e-05,0.8263184329696199
0.66,1.9432810758424737,9.90608156413624e-05,0.8302171533657686
0.661,1.9281620477552395,0.00010114720924274459,0.8340347218699496
0.662,1.9129486406546874,0.00010326268489896148,0.8377652425776205
0.663,1.8976495072922521,0.00010540440901551611,0.8414024826201423
0.664,1.8822706136291973,0.00010757686981284247,0.8449383680904748
0.665,1.8668173160518684,0.00010977400927270821,0.848368233485975
0.666,1.8513013963769895,0.00011199615759945149,0.851685821640391
0.667,1.835714274341225,0.00011424499593867361,0.854886358793867
0.668,1.8200791125103888,0.00011652447071440086,0.8579643267268261
0.669,1.8043951586333102,0.00011883660530885569,0.860914349335283
0.67,1.7886684476836772,0.00012117998800028126,0.8637323657414259
0.671,1.772914152820806,0.00012355976101625192,0.866413598736989
0.672,1.7571347096545529,0.00012598244419611998,0.868954359705202
0.673,1.7413494548581605,0.00012844142828457745,0.8713512227491919
0.674,1.7255611799802462,0.00013094325065126316,0.8735994996680698
0.675,1.7097819636173661,0.0001334843651705548,0.8756970436253906
0.676,1.6940266036379386,0.00013606619422694075,0.8776419698054172
0.677,1.6783088870138891,0.00013868390713280655,0.8794322473741368
0.678,1.662633702492649,0.0001413373304367018,0.8810668358228917
0.679,1.6470199644331875,0.00014401870870421374,0.8825457104617138
0.68,1.631464273357565,0.0001467272182668859,0.8838680903245264
0.681,1.6159859147390796,0.0001494588752972625,0.8850352288378782
0.682,1.6005911953520586,0.00015220762264679585,0.8860486655922112
0.683,1.585288074113127,0.00015497152549511019,0.8869105345637427
0.684,1.5700822872646918,0.00015775121253753632,0.8876225503884526
0.685,1.5549785502485165,0.0001605421194121232,0.8881876659873006
0.686,1.5399901032105223,0.0001633496609274281,0.8886092206251195
0.687,1.525103432465554,0.0001661726536381237,0.8888899564498971
0.688,1.51034177614378,0.00016901129513957733,0.8890340588927759
0.689,1.495707798666314,0.00017187325800472057,0.8890453329585702
0.69,1.4811925984465186,0.00017475782225592494,0.8889273772667651
0.691,1.466816024464771,0.0001776744820964996,0.888685196749544
0.692,1.4525767354144334,0.00018061631774739015,0.8883230594024923
0.693,1.4384799042608547,0.00018359561541493008,0.8878457269983104
0.694,1.4245305274675109,0.00018660631026463985,0.8872579504204187
0.695,1.4107269341509296,0.00018964512747709464,0.8865640676132558
0.696,1.3970782162337831,0.00019271659350673348,0.8857697790141219
0.697,1.3835930555814897,0.00019581230981176057,0.8848806557549767
0.698,1.370265045988789,0.00019893473030873897,0.8839013108576627
0.699,1.357101506787681,0.00020206625222077314,0.8828370256497371
0.7,1.3440903218328082,0.00020520919504347717,0.8816913647412635
0.701,1.3312425525011802,0.00020835596265710498,0.8804709576650849
0.702,1.3185538362915612,0.00021149662078499194,0.8791799201905355
0.703,1.306020297455322,0.00021463314039762272,0.8778224848457358
0.704,1.293644201218019,0.00021775543913052237,0.8764038563070583
0.705,1.2814200434432967,0.00022086196129710053,0.8749274650084728
0.706,1.2693461869225695,0.00022395689609811683,0.8733984909114016
0.707,1.2574140519990518,0.0002270315440360252,0.8718193287950712
0.708,1.2456323643397287,0.0002300882576710821,0.8701952539112751
0.709,1.233995084565457,0.000233127120674171,0.8685300593806994
0.709,1.233995084565456,0.00023312712067411606,0.8685300593807002
0.71,1.2224970243295379,0.0002361475979928367,0.8668262193917791
0.711,1.211148409555715,0.00023915030269269948,0.865089901125267
0.712,1.1999412187332132,0.00024213799040692167,0.8633230177935042
0.713,1.1888838797541277,0.00024510323314504433,0.8615308915521317
0.714,1.1779756248047306,0.00024803666719029805,0.8597166176660065
0.715,1.167208867105753,0.0002509396897851891,0.8578827563047132
0.716,1.1565983327753169,0.00025380249887256844,0.8560349966911551
0.717,1.1461465544289582,0.0002566126905542729,0.8541772987557997
0.718,1.135845115655774,0.00025936380227169166,0.8523114621847246
0.719,1.1257059082866625,0.00026204191647599565,0.8504427743221418
0.72,1.1157192119932642,0.0002646401841442402,0.848572921445898
0.721,1.1058913582254704,0.00026714466444982554,0.8467060853794536
0.722,1.0962206395618694,0.0002695468982391795,0.8448448399878183
0.723,1.0867083627696668,0.00027184003708094864,0.842991964843004
0.724,1.077355006849832,0.00027402139444510407,0.841150517623011
0.725,1.0681569188436497,0.00027608705001448333,0.8393220343326537
0.726,1.059118525285282,0.00027804249513762425,0.8375105673436887
0.727,1.0502325860912287,0.0002798852913577116,0.8357159430415709
0.728,1.041502775075227,0.00028163114950546363,0.8339413279243203
0.729,1.0329356081068268,0.000283280043160584,0.83218991219799
0.73,1.0245242397662693,0.0002848410106497232,0.8304604345539441
0.731,1.0162756663352461,0.00028633616112665904,0.828757300514832
0.732,1.0081943292073376,0.0002877685616235416,0.8270812116670235
0.733,1.0002845332850039,0.00028915328910217444,0.8254339691476584
0.734,0.9925481438471271,0.00029050258977622226,0.8238172095142158
0.735,0.9849905825575904,0.00029182276762844677,0.822231570139232
0.736,0.9776193482753238,0.00029312608868672723,0.8206788561539681
0.737,0.9704465692243855,0.0002944178892873924,0.8191622904981544
0.738,0.9634718313670003,0.00029570529448511934,0.8176817508639603
0.739,0.9567055195984295,0.0002969897777554236,0.8162387138763763
0.74,0.9501513297321261,0.0002982720607306204,0.8148343722315587
0.741,0.9438184836990133,0.00029955223719311467,0.813470328450395
0.742,0.9377107001438245,0.00030082815852702007,0.8121483351435451
0.743,0.9318396313232947,0.00030209850689620567,0.8108698723579499
0.744,0.9262057172395589,0.0003033561039490714,0.8096359524016489
0.745,0.9208131083235574,0.0003046006217088278,0.808447149671101
0.746,0.9156708829867833,0.00030582623396229727,0.8073069574855065
0.747,0.9107744048079593,0.0003070244592876948,0.8062140177446734
0.748,0.9061290171551831,0.0003081956952865757,0.8051703522502707
0.749,0.9017362211632604,0.00030932771180943017,0.8041769511864868
0.75,0.8975903746558429,0.00031041924554765256,0.8032329733676713
